sku	asin	price	quantity	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	Minimum order quantity	Sell remainder
37408SGRI	B0GXGG31TD	53.90	0																					
3744VC	B07D9VCVG6	393.00	0																					
3750VCT	B0CV4CX992	15.15	0	14.7	fixed	6	12.75	12	11.25	18	10.95	50	10.50											
37520SGRI	B0GXGFC871	58.60	0																					
3755VCT	B0CV4D575V	22.90	0	23.13	fixed	6	20.06	12	17.70	18	17.23	50	16.52											
37565SGRI	B0GXGCSWZF	16.00	0	15.68	fixed	6	13.60	12	12.00	18	11.68	50	11.20											
3757VCT	B0CV4FYF72	15.15	0	12.15	fixed	6	10.54	12	9.30	18	9.06	50	8.68											
37613SGRI	B0GXGBDHWH	64.90	0																					
37614SGRI	B0GXGJ9LC9	53.70	0	52.63	fixed	6	45.65	12	40.28	18	39.21	50	37.59											
3764VCT	B0CV4FRHPX	16.95	0	14.01	fixed	6	12.16	12	10.73	18	10.44	50	10.01											
37702SGRI	B0GXGBK4FL	32.20	0	31.56	fixed	6	27.37	12	24.15	18	23.51	50	22.54											
3774VCI	B0DFZXSTN6	16.95	0	15.97	fixed	6	13.86	12	12.23	18	11.90	50	11.41											
3775VC	B07D9V84RL	19.30	0	281.75	fixed	6	244.38	12	215.63	18	209.88	50	201.25											
3776VCT	B0CV4G33YK	15.15	0	11.96	fixed	6	10.37	12	9.15	18	8.91	50	8.54											
3782VC	B07D9VNXGK	555.00	0	543.9	fixed	6	471.75	12	416.25	18	405.15	50	388.50											
37860SGRI	B0GXG71MDQ	37.70	0	36.95	fixed	6	32.05	12	28.28	18	27.53	50	26.39											
37865SGRI	B0GXG6K8Q6	37.70	0	36.95	fixed	6	32.05	12	28.28	18	27.53	50	26.39											
3787VCI	B0GLZRJKH7	490.70	0	490.7																				
37900SGRI	B0GXG8TQ6B	41.00	0	40.18	fixed	6	34.85	12	30.75	18	29.93	50	28.70											
37902SGRI	B0GXGCRGC7	38.90	0																					
37903SGRI	B0GXGKSFTP	37.50	0	36.75	fixed	6	31.88	12	28.13	18	27.38	50	26.25											
37904SGRI	B0GXG8XFS9	38.90	0	38.12	fixed	6	33.07	12	29.18	18	28.40	50	27.23											
3797VCT	B0CV4DRPL5	90.10	0																					
37984SGRI	B0GXGDXWBT	38.90	0	38.12	fixed	6	33.07	12	29.18	18	28.40	50	27.23											
3800VC	B07D9VYSXZ	377.00	0																					
3801VCT	B0CV4FZNB1	16.95	0																					
3802VCT	B0CV4DWTHJ	16.95	0																					
3803VCT	B0CV4F7PGL	16.95	0																					
3804VCT	B0CV4F116H	16.95	0																					
3806VCT	B0CV4G3DYD	36.70	0																					
3811VCT	B0CV4G661P	19.95	0	17.05	fixed	6	14.79	12	13.05	18	12.71	50	12.18											
3812VCT	B0CV4DTGKQ	24.30	0	17.93	fixed	6	15.56	12	13.73	18	13.36	50	12.81											
3813VCT	B0CV4DHXR8	26.70	0	20.29	fixed	6	17.60	12	15.53	18	15.12	50	14.49											
3815VCT	B0CV4FGD1T	16.95	0	13.72	fixed	6	11.90	12	10.50	18	10.22	50	9.80											
3816VCT	B0CV4CY8KZ	18.80	0	18.42	fixed	6	15.98	12	14.10	18	13.73	50	13.16											
3817VCT	B0CV4DSXRX	18.80	0																					
3822SG	B01M0R5E0U	61.00	0	59.78	fixed	6	51.85	12	45.75	18	44.53	50	42.70											
3829VC	B077QN4JQB	364.10	0																					
3831VC	B07D9V4N86	31.80	0	31.16	fixed	6	27.03	12	23.85	18	23.22	50	22.26											
38344SGRI	B0GXGBS672	60.80	0																					
38345SGRI	B0GXGKQPVL	111.80	0																					
38346SGRG	B0CC45143C	66.10	0	64.78	fixed	6	56.19	12	49.58	18	48.26	50	46.27											
3834VC	B07D9V8QBP	396.00	0	388.08	fixed	6	336.60	12	297.00	18	289.08	50	277.20											
3834VCI	B0DFZG38XF	15.95	0	15.63	fixed	6	13.56	12	11.97	18	11.65	50	11.17											
38358SGRI	B0GXGKYDRN	57.80	0																					
3836VC	B07D9VMZNZ	491.00	0																					
38386SG	B00C7EOKXK	47.00	0	46.06	fixed	6	39.95	12	35.25	18	34.31	50	32.90											
3838VC	B07D9VWQM4	433.00	0																					
3839VC	B07D9VW1GC	564.90	0	564.9																				
3841VC	B07D9XGJ66	470.00	0																					
3844VC	B07D9VP5XD	370.00	0																					
38535plataDK	B08P52V8JV	20.50	0																					
3859VC	B07D9VSS4C	401.00	0																					
385SGR	B0CWFG648Y	36.90	0	30.58	fixed	6	26.52	12	23.40	18	22.78	50	21.84											
3863VC	B07D9V77B3	414.00	0																					
3865VC	B07D9W3R8V	610.70	0																					
3868VC	B07D9WTKTF	296.00	0																					
38757SG	B00T6QMF9I	18.30	0																					
38767SG	B00T6QM3PY	18.30	0																					
3876VC	B07D9VMJ3W	462.50	0	462.5																				
38777SG	B00T6QMK34	18.30	0																					
38787SG	B00T6QM9VM	18.30	0																					
38797SG	B00T6QMIW2	18.30	0																					
38807SG	B00T6QMCMI	18.30	0																					
38837SG	B00T6QMBFQ	43.60	0																					
38847SG	B00T6QLW1A	37.30	0																					
38857SG	B00T6QMDW2	43.60	0																					
3889VC	B07D9VRXKC	451.60	0																					
38938SGRI	B0GXGBM42M	37.40	0	36.65	fixed	6	31.79	12	28.05	18	27.31	50	26.18											
38957SG	B00T6QI8AS	44.20	0																					
3896VC	B07D9VFNPV	508.20	0	508.2																				
39007SG	B00T6QM6EC	34.20	0																					
39016SGRI	B0GXGF3DWT	53.90	0																					
39018SGRI	B0GXGMW7J2	45.80	0																					
3912SG	B00DYA8RIU	507.10	0	496.96	fixed	6	431.04	12	380.33	18	370.19	50	354.97											
3916VC0	B076N5TSBL	73.70	0	72.23	fixed	6	62.65	12	55.28	18	53.81	50	51.59											
3917VC	B076N4Z657	13.70	0																					
3917VC0	B076N4Z657	16.95	0																					
3918VC0	B076N5W9QX	16.95	0																					
39195SGRIFBA	B0GXGHRDQ6	48.00		47.04	fixed	6	40.80	12	36.00	18	35.04	50	33.60											
3919SG	B01M12V0HQ	101.80	0																					
39209SGRI	B0GXGJNQ2L	50.00	0																					
3920VC	B076N5W5VN	16.10	0																					
3920VC0	B076N5W5VN	16.00	0	16.0																				
39210SGRI	B0GXG4QB5M	58.40	0																					
3921VC	B076N4GYMR	16.10	0																					
3921VC0	B076N4GYMR	16.00	0																					
3922VC	B00KAJ2KPY	16.00	0																					
3923VC0	B076N3L5ZZ	15.00	0	14.7	fixed	6	12.75	12	11.25	18	10.95	50	10.50											
3924VC0	B076N5G9N3	15.95	0																					
3925VC0	B076N1D6PZ	14.95	0																					
39263SGRI	B0GXGBQQ8L	41.30	0	40.47	fixed	6	35.11	12	30.98	18	30.15	50	28.91											
39265SGRI	B0GXG92N48	35.70	0	34.99	fixed	6	30.35	12	26.78	18	26.07	50	24.99											
39267SG	B00T6QM89K	34.20	0																					
3926VC0	B076N1TNYQ	17.00	0																					
3927VC0	B076N3VYX6	17.00	0																					
3928VC0	B076NFY47S	17.00	0																					
39293SGRI	B0GXG66GWF	77.90	0	76.34	fixed	6	66.22	12	58.43	18	56.87	50	54.53											
39294SGRI	B0GXGGWGWX	62.00	0																					
3929VC	B07792GV7C	14.35	0																					
3931VC	B0778XZ7FB	101.80	0	88.69	fixed	6	76.93	12	67.88	18	66.07	50	63.35											
3932VC	B076MNQ21N	24.90	0	24.4	fixed	6	21.17	12	18.68	18	18.18	50	17.43											
3933VC	B076MMPNT4	17.25	0	13.72	fixed	6	11.90	12	10.50	18	10.22	50	9.80											
3933VCFBA	B076MMPNT4	10.70		10.49	fixed	6	9.10	12	8.03	18	7.82	50	7.49											
3934VC	B076N61G61	18.40	0																					
3934VC0	B076N61G61	17.40	0	18.91	fixed	6	16.41	12	14.48	18	14.09	50	13.51											
3935VC	B076MLM44Z	13.50	0	15.78	fixed	6	13.69	12	12.08	18	11.76	50	11.27											
3936VC	B07D9VS2FK	15.95	0																					
3937VC	B07D9V44ZP	14.95	0																					
3938VC	B076N25DJY	13.10	0																					
3939VC0	B076N6YNSP	16.45	0	15.19	fixed	6	13.18	12	11.63	18	11.32	50	10.85											
3940VC0	B076N4PT8L	88.60	0																					
3942VC0	B076N5R9BF	17.90	0																					
3943VC0	B076N94GSR	43.90	0																					
3944VC0	B076N2JLJ6	52.80	0																					
3945VC	B076MN3P7D	15.00	0																					
3946VC0	B076NCVSQY	13.35	0	16.66	fixed	6	14.45	12	12.75	18	12.41	50	11.90											
3946VCO	B076NCVSQY	17.30	0																					
3947VC0	B076NB6HG3	14.95	0	14.01	fixed	6	12.16	12	10.73	18	10.44	50	10.01											
3948VC	B07792GZRL	15.95	0	15.63	fixed	6	13.56	12	11.97	18	11.65	50	11.17											
3949VC	B07794Z1VK	15.95	0																					
3950VC	B07794LKW8	15.95	0																					
3951VC	B07792MGZS	15.95	0																					
3957VC0	B076N67QSQ	68.70	0																					
3959VC	B076MK5F6W	14.85	0	10.88	fixed	6	9.44	12	8.33	18	8.11	50	7.77											
3959VCFBA	B076MK5F6W	12.95		12.69	fixed	6	11.01	12	9.72	18	9.46	50	9.07											
3960VC	B076MP9QFN	17.70	0																					
3961VC	B076MKN6QF	43.90	0																					
3962VC	B076MKP9PY	77.60	0																					
3963VC	B076MKB839	120.40	0																					
3964VC0	B076N74D3Y	17.00	0																					
3965VC	B076MLNV2N	16.95	0																					
3966VC	B076N4TSC9	12.60	0																					
3966VC0	B076N4TSC9	15.95	0	12.74	fixed	6	11.05	12	9.75	18	9.49	50	9.10											
3967VC	B076N6NXVN	13.30	0																					
3967VC0	B076N6NXVN	16.55	0	13.33	fixed	6	11.56	12	10.20	18	9.93	50	9.52											
3967VCFBA	B076N6NXVN	9.99		9.79	fixed	6	8.50	12	7.50	18	7.30	50	7.00											
3968VC0	B076N51M94	15.95	0																					
3969VC	B076MMNVY5	15.95	0	12.74	fixed	6	11.05	12	9.75	18	9.49	50	9.10											
3969VCFBA	B076MMNVY5	9.48		9.29	fixed	6	8.54	12	7.59	18	7.11													
39709SGRI	B0GXGCYRRJ	293.90	0																					
3970VC0	B076N621HH	15.95	0																					
3971VC0	B07D9W5HHY	15.95	0																					
3972VC0	B076N61G9H	16.45	0																					
3973VC0	B076N5S46G	39.30	0	38.51	fixed	6	33.41	12	29.48	18	28.69	50	27.51											
3973VCO	B076N5S46G	32.60	0																					
3974VC0	B076ND719N	29.30	0	28.71	fixed	6	24.91	12	21.98	18	21.39	50	20.51											
3975VC0	B076N5B4RP	15.00	0	16.46	fixed	6	14.28	12	12.60	18	12.27	50	11.76											
3976VC0	B076N4FP5C	16.95	0	15.78	fixed	6	13.69	12	12.08	18	11.76	50	11.27											
3977VC	B076MQ4SDK	23.00	0	21.36	fixed	6	18.53	12	16.35	18	15.92	50	15.26											
3978VC	B076MQV6TY	20.90	0	17.64	fixed	6	15.30	12	13.50	18	13.14	50	12.60											
3979VC0	B076NC4Y25	28.90	0	38.51	fixed	6	33.41	12	29.48	18	28.69	50	27.51											
3980VC0	B076N45R3L	36.90	0	36.9																				
3981VC0	B076NCGXPC	17.00	0	17.05	fixed	6	14.79	12	13.05	18	12.71	50	12.18											
3982VC0	B076N4G7ZR	26.80	0	28.42	fixed	6	26.10	12	23.20	18	21.75													
3983VC0	B076N4D9BT	13.45	0	11.17	fixed	6	9.69	12	8.55	18	8.33	50	7.98											
3984VC0	B076N56QYT	14.35	0	13.62	fixed	6	12.51	12	11.12	18	10.43													
3986VC	B076N51M98	14.10	0	13.82	fixed	6	11.99	12	10.58	18	10.30	50	9.87											
3986VC0	B076N51M98	14.10	0	13.82	fixed	6	11.99	12	10.58	18	10.30	50	9.87											
39875SGRI	B0GXGB23MB	38.20	0																					
39878SGRI	B0GXGB676D	29.80	0																					
3987VC0	B076N2JMQK	15.50	0	14.7	fixed	6	12.75	12	11.25	18	10.95	50	10.50											
39888SGRI	B0GXGD6F1B	38.20	0																					
3988VC0	B076N52HXM	18.60	0	17.05	fixed	6	14.79	12	13.05	18	12.71	50	12.18											
3989VC	B076NB2D6P	13.10	0																					
3989VC0	B076NB2D6P	16.80	0	13.23	fixed	6	11.48	12	10.13	18	9.86	50	9.45											
3990VC0	B076N39JBG	34.30	0	16.46	fixed	6	14.28	12	12.60	18	12.27	50	11.76											
3990VC0FBA	B076N39JBG	11.99	0																					
3991VC0	B076NLF2FH	38.00	0	37.24	fixed	6	32.30	12	28.50	18	27.74	50	26.60											
3992VC	B076MLPBDW	21.80	0	28.71	fixed	6	24.91	12	21.98	18	21.39	50	20.51											
3993VC0	B076N3N4H8	20.90	0	26.26	fixed	6	22.78	12	20.10	18	19.57	50	18.76											
3994VC0	B076N6NVGD	24.90	0																					
39959SGRI	B0GXGD2WQP	22.00	0	21.56	fixed	6	18.70	12	16.50	18	16.06	50	15.40											
3995VC0	B076N6MBXD	33.00	0	28.32	fixed	6	24.57	12	21.68	18	21.10	50	20.23											
3996VC	B07D9T8PN9	18.95	0	16.46	fixed	6	14.28	12	12.60	18	12.27	50	11.76											
3997VC0	B076N5616L	43.00	0	42.14	fixed	6	36.55	12	32.25	18	31.39	50	30.10											
39980SGRI	B0GXGBBPL3	10.00	0	9.8	fixed	6	8.50	12	7.50	18	7.30	50	7.00											
3998VC	B076MP3F5G	16.95	0	14.01	fixed	6	12.16	12	10.73	18	10.44	50	10.01											
3999VC	B076MM9HSX	24.90	0																					
4000VC	B076MP1TCD	18.50	0																					
4001VC	B076MQ4KG5	18.50	0																					
4001VCFBA	B076MQ4KG5	18.95	0																					
4001VCO	B076MQ4KG5	18.50	0																					
4002VC0	B076MYZZTV	15.95	0	15.19	fixed	6	13.18	12	11.63	18	11.32	50	10.85											
40035MD	B074PCP7DS	49.00	0	48.02	fixed	6	41.65	12	36.75	18	35.77	50	34.30											
40038MDRG	B0BW9RMBY2	39.70	0	38.91	fixed	6	33.75	12	29.78	18	28.99	50	27.79											
40039MDRG	B0BW9QSLY6	39.70	0	34.01	fixed	6	29.50	12	26.03	18	25.34	50	24.29											
4003VC	B07D9V5MVX	33.00	0																					
40040MDRG	B0BW9QDNKL	45.80	0	34.01	fixed	6	29.50	12	26.03	18	25.34	50	24.29											
40043MDRG	B0BW9Q4Z4G	67.70	0	66.35	fixed	6	57.55	12	50.78	18	49.43	50	47.39											
40044MD	B01HU3Y2A8	30.20	0	29.6	fixed	6	25.67	12	22.65	18	22.05	50	21.14											
4004VC0	B076N73R18	28.90	0	28.32	fixed	6	24.57	12	21.68	18	21.10	50	20.23											
40057MDRG	B0BW9PP2QV	32.95	0	32.29	fixed	6	28.01	12	24.72	18	24.06	50	23.07											
4005VC0	B076NBCZP4	42.40	0	47.82	fixed	6	41.48	12	36.60	18	35.63	50	34.16											
4006VC0	B076N11M5N	36.80	0	36.06	fixed	6	31.28	12	27.60	18	26.87	50	25.76											
40070MDFBA	B01HU3WR28	32.70		29.35	fixed	6	26.96	12	23.96	18	22.47													
40071MDFBA	B074PCMGRD	13.00	0	12.74	fixed	6	11.05	12	9.75	18	9.49	50	9.10											
40071MDSELLERPRIME	B074PCMGRD	13.00	0	17.64	fixed	6	15.30	12	13.50	18	13.14	50	12.60											
40073MD	B01HU3YB7C	36.30	0	36.36	fixed	6	31.54	12	27.83	18	27.09	50	25.97											
40074MD	B0763SJ3JM	35.00	0	34.3	fixed	6	29.75	12	26.25	18	25.55	50	24.50											
4007VC	B076MNQ1J3	41.80	0	40.96	fixed	6	35.53	12	31.35	18	30.52	50	29.26											
4008VC	B07D9STF89	17.90	0																					
4009VC0	B076N3VMRG	15.00	0																					
40106MD	B074PCKSY9	122.00	0	109.76	fixed	6	95.20	12	84.00	18	81.76	50	78.40											
4010VC	B076N5FL3C	15.60	0																					
4010VC0	B076N5FL3C	15.00	0																					
4011VC0	B076N7JQHC	20.90	0																					
4012VC0	B076N5954K	15.95	0																					
4013VC0	B076NB2L7J	14.35	0																					
4015VC	B07792531J	23.00	0																					
4016VC0	B076N9M5RY	20.00	0																					
4017VC0	B076N815NP	20.00	0																					
40185MD	B0763SKYKP	53.10	0	52.04	fixed	6	45.14	12	39.83	18	38.77	50	37.17											
4018VC	B07795MPGL	24.00	0																					
4019VC	B077932W49	24.00	0																					
4020VC	B0778XZKXZ	24.00	0																					
4021VC	B0778Z7XZ2	24.00	0																					
40228MD	B074PCWYFK	50.60	0	49.59	fixed	6	43.01	12	37.95	18	36.94	50	35.42											
40229MD	B074PCPX3T	50.60	0	49.59	fixed	6	43.01	12	37.95	18	36.94	50	35.42											
4022VC	B07795D5M9	24.00	0																					
4023VC	B07792JJ5R	32.90	0																					
4024VC	B07792GTWN	32.90	0																					
40254MD	B00D3QLSYK	27.80	0	27.24	fixed	6	23.63	12	20.85	18	20.30	50	19.46											
40255MDFBA	B0GK2ZN1FT	14.95		14.65	fixed	6	12.71	12	11.22	18	10.92	50	10.47											
40256MDSELLERPRIME	B074PCYHBY	23.50	0	23.03	fixed	6	19.98	12	17.63	18	17.16	50	16.45											
4025VC	B07791YF15	32.90	0																					
40264MD	B0763T6BRD	55.90	0																					
4026VC	B07795L7JR	32.90	0																					
40278MD	B07K2JMV2R	44.00	0	35.57	fixed	6	30.86	12	27.23	18	26.50	50	25.41											
40278MDFBA	B07K2JMV2R	44.00		43.12	fixed	6	37.40	12	33.00	18	32.12	50	30.80											
4027VC	B07795G5F6	32.90	0																					
40280MD	B07K2JZYLZ	46.70	0	37.93	fixed	6	32.90	12	29.03	18	28.26	50	27.09											
40280MDFBA	B07K2JZYLZ	46.70		45.77	fixed	6	39.70	12	35.03	18	34.10	50	32.69											
4028VC	B07793C6QJ	53.80	0																					
40294MDFBA	B0BW9QF6YZ	26.95		26.41	fixed	6	22.91	12	20.22	18	19.68	50	18.87											
4029VC	B07795LM24	53.80	0																					
40306SG	B00C7EM9YC	45.90	0																					
4030VC	B07796PYPB	53.80	0																					
40316SG	B00C7EYPTO	58.00	0	56.84	fixed	6	49.30	12	43.50	18	42.34	50	40.60											
4031VC	B07791YP6D	53.80	0																					
40321MD	B0763SZ64K	21.60	0	21.17	fixed	6	18.36	12	16.20	18	15.77	50	15.12											
4032VC	B07792MKKK	46.80	0																					
4033VC	B0779256ND	24.00	0																					
40349MD	B07K2LK6K9	88.40	0																					
4034VC	B077931S6F	24.00	0																					
4035VC	B07792S4F8	32.90	0	37.24	fixed	6	32.30	12	28.50	18	27.74	50	26.60											
4036VC	B07791LWKB	32.90	0																					
4037VC	B0778XYZ7L	32.90	0																					
40384MD	B07K2J57VV	120.40	0																					
4038VC	B077961Z56	32.90	0																					
40393MD	B07K2KRMK3	52.10	0	40.77	fixed	6	35.36	12	31.20	18	30.37	50	29.12											
40399MD	B0763SQTQN	117.00	0	7.84	fixed	6	6.80	12	6.00	18	5.84	50	5.60											
4039VC	B07791YKCV	32.90	0																					
4040VC	B07791MJZ1	32.90	0																					
40419MD	B07K2LH8JJ	39.20	0	40.38	fixed	6	35.02	12	30.90	18	30.08	50	28.84											
4041VC	B07796JZVJ	21.90	0																					
4042VC	B0778XZF91	21.90	0																					
4043VC	B07795WJBV	32.90	0																					
4044VC	B07795G9GG	32.90	0																					
40457MD	B07K2H1JBB	30.50	0	29.89	fixed	6	25.93	12	22.88	18	22.27	50	21.35											
4045VC	B07791RNBJ	32.90	0																					
4046VC	B077961WR9	32.90	0																					
4047VC	B077954LNY	32.90	0																					
4048VC	B07795KN78	24.00	0																					
40506MD	B07K2JLC8B	32.30	0	31.65	fixed	6	27.46	12	24.23	18	23.58	50	22.61											
4050VC	B07794S7ZG	15.95	0	12.74	fixed	6	11.05	12	9.75	18	9.49	50	9.10											
4051VC0	B076N61DYS	14.75	0	12.74	fixed	6	11.05	12	9.75	18	9.49	50	9.10											
40521MD	B0FX33CCDL	144.00	0	141.12	fixed	6	122.40	12	108.00	18	105.12	50	100.80											
4052VC	B07792H573	28.90	0																					
40533MD	B07K2J71WG	27.80	0	22.34	fixed	6	19.38	12	17.10	18	16.65	50	15.96											
4053VC	B07795GL6Z	32.90	0																					
4054VC	B07796MZKQ	32.90	0																					
40550MD	B07K2K4N54	29.80	0	24.99	fixed	6	21.68	12	19.13	18	18.62	50	17.85											
40557SGR	B0756PJ77G	77.80	0																					
4055VC	B07795D5R4	32.90	0																					
40560MD	B07K2H9SSG	61.30	0																					
4056VC	B07795SXB2	21.90	0																					
4057VC	B0779177FF	32.90	0																					
4058VC	B07794FTH2	32.90	0																					
4059VC	B07794W4RB	32.90	0																					
4060VC	B07795M6LQ	32.90	0																					
4061VC	B07794KQ86	32.90	0																					
4062VC	B07795HNJ8	32.90	0																					
4063VC	B07792MT37	32.90	0																					
4064VC	B077916JKT	32.90	0																					
4065VC	B07791KLFJ	32.90	0																					
40660MD	B07K2JZD31	65.60	0	64.29	fixed	6	55.76	12	49.20	18	47.89	50	45.92											
40661MD	B07K2J71WJ	22.10	0																					
40666SGT	B00EFGIGO2	67.10	0																					
4066VC	B07795M5XV	32.90	0																					
4067VC	B07795X6QW	32.90	0																					
40683MD	B07QKFW892	60.10	0	58.9	fixed	6	51.09	12	45.08	18	43.88	50	42.07											
40686MD	B07K2JPZGC	52.80	0																					
4068VC	B07792388G	32.90	0																					
40696MD	B07K2JVM5Z	19.70	0	19.31	fixed	6	16.75	12	14.78	18	14.39	50	13.79											
40698MD	B07K2KVNCZ	18.50	0	18.13	fixed	6	15.73	12	13.88	18	13.51	50	12.95											
40699MD	B07K2K1Y3V	17.40	0	17.05	fixed	6	15.66	12	13.92	18	13.05													
4069VC	B076MKFJ8T	58.70	0																					
40703MD	B07QKFRQHX	29.50	0	28.91	fixed	6	25.08	12	22.13	18	21.54	50	20.65											
40704MD	B07QKNM3JZ	29.50	0																					
4070VC0	B076N5S367	21.90	0																					
40716MD	B07QKFTTWC	32.00	0	31.36	fixed	6	27.20	12	24.00	18	23.36	50	22.40											
4071VC0	B076NCFVCJ	20.90	0	20.9																				
40720MD	B07QH7NDBT	33.00	0	32.34	fixed	6	28.05	12	24.75	18	24.09	50	23.10											
4072VC	B07D9VFRSS	475.40	0																					
40734MD	B0FX3318VM	87.20	0	85.46	fixed	6	74.12	12	65.40	18	63.66	50	61.04											
4076VC0	B076N51M9D	24.90	0																					
4077VC0	B076MYB93Y	30.90	0																					
40788MD	B07QKFWQ1F	29.90	0																					
4079VC	B07791KYXS	21.90	0																					
40802MD	B07QH7NZ24	40.80	0	35.08	fixed	6	30.43	12	26.85	18	26.14	50	25.06											
40803MD	B07QJCX911	44.80	0	43.9	fixed	6	38.08	12	33.60	18	32.71	50	31.36											
40805MD	B07QKNHJXR	44.80	0	35.57	fixed	6	30.86	12	27.23	18	26.50	50	25.41											
4080SG	B01LXHZ0X0	84.20	0																					
4080VC	B07794FZ7M	21.90	0																					
40813MDSELLERPRIME	B07QDZQ8BZ	119.00	0	93.1	fixed	6	80.75	12	71.25	18	69.35	50	66.50											
40816MD	B07QK8X418	55.60	0	48.51	fixed	6	42.08	12	37.13	18	36.14	50	34.65											
40817MD	B07QDZQ9ZW	53.00	0	46.16	fixed	6	40.04	12	35.33	18	34.39	50	32.97											
4081VC0	B076N64DF2	14.35	0																					
40822MDRG	B0BW9RJSH6	104.80	0	102.7	fixed	6	89.08	12	78.60	18	76.51	50	73.36											
4082VC0	B076N623TN	15.00	0																					
40835MD	B0FX35T3GN	208.80	0	204.62	fixed	6	177.48	12	156.60	18	152.43	50	146.16											
4083VC0	B076N6K2H9	11.40	0																					
4084VC0	B076N688VZ	15.00	0																					
4086VC0	B07D9WV6BS	16.00	0																					
4087VC	B076NB3QH9	28.90	0																					
4088VC	B076N7VXHQ	17.80	0	17.44	fixed	6	15.13	12	13.35	18	13.00	50	12.46											
4088VC0	B076N7VXHQ	17.40	0	16.66	fixed	6	14.45	12	12.75	18	12.41	50	11.90											
4088VCFBA	B076N7VXHQ	10.99		10.77	fixed	6	9.90	12	8.80	18	8.25													
